Iterate [5388]: time: 1009.6544, d_loss: 1.38465130, g_loss: 3.80146217
Iterate [5389]: time: 1009.8396, d_loss: 1.41740012, g_loss: 3.20618939
Iterate [5390]: time: 1010.0241, d_loss: 1.22679913, g_loss: 4.06015778
Iterate [5391]: time: 1010.2089, d_loss: 1.26719069, g_loss: 4.18380165
Iterate [5392]: time: 1010.3936, d_loss: 1.34402657, g_loss: 3.73387480
Iterate [5393]: time: 1010.5789, d_loss: 1.20390201, g_loss: 3.46080709
Iterate [5394]: time: 1010.7634, d_loss: 1.12980270, g_loss: 8.97805595
Iterate [5395]: time: 1010.9477, d_loss: 1.15789771, g_loss: 3.80647850
Iterate [5396]: time: 1011.1322, d_loss: 1.48588967, g_loss: 4.53320122
Iterate [5397]: time: 1011.3170, d_loss: 1.25344551, g_loss: 3.89276838
Iterate [5398]: time: 1011.5015, d_loss: 1.16028214, g_loss: 5.68562984
Iterate [5399]: time: 1011.6862, d_loss: 1.54242182, g_loss: 4.42332506
Iterate [5400]: time: 1011.8708, d_loss: 1.17155111, g_loss: 4.18663740
Iterate [5401]: time: 1012.0553, d_loss: 1.31181240, g_loss: 3.39613056
Iterate [5402]: time: 1012.2403, d_loss: 1.11859679, g_loss: 3.34990358
Iterate [5403]: time: 1012.4251, d_loss: 1.46160245, g_loss: 4.57178116
Iterate [5404]: time: 1012.6113, d_loss: 1.36002612, g_loss: 4.23945999
Iterate [5405]: time: 1012.7966, d_loss: 1.43505740, g_loss: 3.03338528
Iterate [5406]: time: 1012.9812, d_loss: 1.41517901, g_loss: 4.14839077
Iterate [5407]: time: 1013.1661, d_loss: 1.53268099, g_loss: 5.08943081
Iterate [5408]: time: 1013.3511, d_loss: 0.95030576, g_loss: 3.71480870
Iterate [5409]: time: 1013.5359, d_loss: 1.42061090, g_loss: 3.08682060
Iterate [5410]: time: 1013.7208, d_loss: 1.25659537, g_loss: 3.16705847
Iterate [5411]: time: 1013.9052, d_loss: 1.58366346, g_loss: 6.60247707
Iterate [5412]: time: 1014.0895, d_loss: 1.47213340, g_loss: 3.65132523
Iterate [5413]: time: 1014.2748, d_loss: 1.26391697, g_loss: 4.78024769
Iterate [5414]: time: 1014.4596, d_loss: 1.33450937, g_loss: 3.80840182
Iterate [5415]: time: 1014.6449, d_loss: 1.37850523, g_loss: 4.64323997
Iterate [5416]: time: 1014.8306, d_loss: 1.90284026, g_loss: 3.73391867
Iterate [5417]: time: 1015.0149, d_loss: 1.39025724, g_loss: 3.54859877
Iterate [5418]: time: 1015.1999, d_loss: 1.30295086, g_loss: 10.96106434
Iterate [5419]: time: 1015.3849, d_loss: 1.62254906, g_loss: 3.93785357
Iterate [5420]: time: 1015.5699, d_loss: 1.49603653, g_loss: 2.84132910
Iterate [5421]: time: 1015.7549, d_loss: 1.34830964, g_loss: 3.34748983
Iterate [5422]: time: 1015.9400, d_loss: 1.72833192, g_loss: 3.51421952
Iterate [5423]: time: 1016.1244, d_loss: 1.48680842, g_loss: 3.65366817
Iterate [5424]: time: 1016.3089, d_loss: 1.33295894, g_loss: 3.86113739
Iterate [5425]: time: 1016.4932, d_loss: 1.55499208, g_loss: 4.31996727
Iterate [5426]: time: 1016.6778, d_loss: 1.42996228, g_loss: 2.94622135
Iterate [5427]: time: 1016.8635, d_loss: 1.48859453, g_loss: 3.46966124
Iterate [5428]: time: 1017.0479, d_loss: 1.46833205, g_loss: 4.05824375
Iterate [5429]: time: 1017.2325, d_loss: 1.55861938, g_loss: 3.97114849
Iterate [5430]: time: 1017.4167, d_loss: 1.36487484, g_loss: 3.28856897
Iterate [5431]: time: 1017.6012, d_loss: 1.47361326, g_loss: 3.60513473
Iterate [5432]: time: 1017.7862, d_loss: 1.45360446, g_loss: 4.86063051
Iterate [5433]: time: 1017.9713, d_loss: 1.42946219, g_loss: 3.89242792
Iterate [5434]: time: 1018.1558, d_loss: 1.41727066, g_loss: 4.11728334
Iterate [5435]: time: 1018.3405, d_loss: 1.39834833, g_loss: 3.77834415
Iterate [5436]: time: 1018.5251, d_loss: 1.36110878, g_loss: 6.70023346
Iterate [5437]: time: 1018.7099, d_loss: 1.38573325, g_loss: 5.56366730
Iterate [5438]: time: 1018.8957, d_loss: 1.38848782, g_loss: 4.13938618
Iterate [5439]: time: 1019.0803, d_loss: 1.41090345, g_loss: 4.38138628
Iterate [5440]: time: 1019.2647, d_loss: 1.41844416, g_loss: 4.07474804
Iterate [5441]: time: 1019.4487, d_loss: 1.36345637, g_loss: 4.22350311
Iterate [5442]: time: 1019.6335, d_loss: 1.41242695, g_loss: 9.40170956
Iterate [5443]: time: 1019.8178, d_loss: 1.22681594, g_loss: 5.31042480
Iterate [5444]: time: 1020.0024, d_loss: 1.26484776, g_loss: 6.81064081
Iterate [5445]: time: 1020.1871, d_loss: 1.38069248, g_loss: 4.41639233
Iterate [5446]: time: 1020.3713, d_loss: 1.33996892, g_loss: 6.09115076
Iterate [5447]: time: 1020.5561, d_loss: 1.31850302, g_loss: 7.22043133
Iterate [5448]: time: 1020.7410, d_loss: 1.33982551, g_loss: 3.92107272
Iterate [5449]: time: 1020.9263, d_loss: 1.38103676, g_loss: 3.09127688
Iterate [5450]: time: 1021.1117, d_loss: 1.33445525, g_loss: 3.73570275
Iterate [5451]: time: 1021.2962, d_loss: 1.26960826, g_loss: 5.44152546
Iterate [5452]: time: 1021.4808, d_loss: 1.33595920, g_loss: 6.56268787
Iterate [5453]: time: 1021.6653, d_loss: 1.38601291, g_loss: 3.76032472
Iterate [5454]: time: 1021.8497, d_loss: 1.37926054, g_loss: 5.70937729
Iterate [5455]: time: 1022.0342, d_loss: 1.38750482, g_loss: 3.60966444
Iterate [5456]: time: 1022.2193, d_loss: 1.44233358, g_loss: 4.82804394
Iterate [5457]: time: 1022.4042, d_loss: 1.45483780, g_loss: 10.65287971
Iterate [5458]: time: 1022.5887, d_loss: 1.43157625, g_loss: 4.08414602
Iterate [5459]: time: 1022.7734, d_loss: 1.54631138, g_loss: 3.87333751
Iterate [5460]: time: 1022.9577, d_loss: 1.25182271, g_loss: 7.10872078
Iterate [5461]: time: 1023.1431, d_loss: 1.40061677, g_loss: 4.98077250
Iterate [5462]: time: 1023.3280, d_loss: 1.54998899, g_loss: 4.41490173
Iterate [5463]: time: 1023.5125, d_loss: 1.31807089, g_loss: 3.86410570
Iterate [5464]: time: 1023.6966, d_loss: 1.43585873, g_loss: 6.61602354
Iterate [5465]: time: 1023.8812, d_loss: 1.27731681, g_loss: 3.84545445
Iterate [5466]: time: 1024.0660, d_loss: 1.42486966, g_loss: 3.42891049
Iterate [5467]: time: 1024.2509, d_loss: 1.37411737, g_loss: 5.97965670
Iterate [5468]: time: 1024.4352, d_loss: 1.41219187, g_loss: 4.95946598
Iterate [5469]: time: 1024.6199, d_loss: 1.42487061, g_loss: 7.22085094
Iterate [5470]: time: 1024.8046, d_loss: 1.38316178, g_loss: 4.76974726
Iterate [5471]: time: 1024.9898, d_loss: 1.34408855, g_loss: 3.45325637
Iterate [5472]: time: 1025.1755, d_loss: 1.43485665, g_loss: 3.82378054
Iterate [5473]: time: 1025.3603, d_loss: 1.52090454, g_loss: 5.45398378
Iterate [5474]: time: 1025.5447, d_loss: 1.36496496, g_loss: 3.57956934
Iterate [5475]: time: 1025.7296, d_loss: 1.51972890, g_loss: 4.08597755
Iterate [5476]: time: 1025.9144, d_loss: 1.52906394, g_loss: 6.91560888
Iterate [5477]: time: 1026.0992, d_loss: 1.18186843, g_loss: 5.37972212
Iterate [5478]: time: 1026.2841, d_loss: 1.38230252, g_loss: 3.34907031
Iterate [5479]: time: 1026.4682, d_loss: 1.54128480, g_loss: 4.20929861
Iterate [5480]: time: 1026.6529, d_loss: 1.16278112, g_loss: 4.42207527
Iterate [5481]: time: 1026.8378, d_loss: 1.29321289, g_loss: 4.63445091
Iterate [5482]: time: 1027.0229, d_loss: 1.33106589, g_loss: 8.90380383
Iterate [5483]: time: 1027.2078, d_loss: 1.44470036, g_loss: 2.88769913
Iterate [5484]: time: 1027.3934, d_loss: 1.38456810, g_loss: 5.92077589
Iterate [5485]: time: 1027.5780, d_loss: 1.37528408, g_loss: 3.51197195
Iterate [5486]: time: 1027.7623, d_loss: 1.30628276, g_loss: 6.48744869
Iterate [5487]: time: 1027.9469, d_loss: 1.44555902, g_loss: 3.80173326
Iterate [5488]: time: 1028.1317, d_loss: 1.39097905, g_loss: 3.75834656
Iterate [5489]: time: 1028.3163, d_loss: 1.33171475, g_loss: 3.14116430
Iterate [5490]: time: 1028.5009, d_loss: 1.47597218, g_loss: 3.69779468
Iterate [5491]: time: 1028.6858, d_loss: 1.44836140, g_loss: 3.97580433
Iterate [5492]: time: 1028.8705, d_loss: 1.32940125, g_loss: 5.02447987
Iterate [5493]: time: 1029.0555, d_loss: 1.29105520, g_loss: 3.73494816
Iterate [5494]: time: 1029.2398, d_loss: 1.46567988, g_loss: 3.28934264
Iterate [5495]: time: 1029.4253, d_loss: 1.34081411, g_loss: 5.30622101
Iterate [5496]: time: 1029.6099, d_loss: 1.02384365, g_loss: 3.69166827
Iterate [5497]: time: 1029.7942, d_loss: 1.44412279, g_loss: 4.93459606
Iterate [5498]: time: 1029.9791, d_loss: 1.37992358, g_loss: 8.70119095
Iterate [5499]: time: 1030.1636, d_loss: 1.50521350, g_loss: 5.23086643
Iterate [5500]: time: 1030.3480, d_loss: 1.34879875, g_loss: 4.22780228
Iterate [5501]: time: 1030.5328, d_loss: 1.22442198, g_loss: 5.51975536
Iterate [5502]: time: 1030.7178, d_loss: 1.24121141, g_loss: 5.16727734
Iterate [5503]: time: 1030.9026, d_loss: 1.26530766, g_loss: 4.20252895
Iterate [5504]: time: 1031.0873, d_loss: 1.23562276, g_loss: 5.06345749
Iterate [5505]: time: 1031.2728, d_loss: 0.75737357, g_loss: 4.90887022
Iterate [5506]: time: 1031.4586, d_loss: 1.62663960, g_loss: 3.28791666
Iterate [5507]: time: 1031.6439, d_loss: 1.50863063, g_loss: 3.46340561
Iterate [5508]: time: 1031.8288, d_loss: 1.43673563, g_loss: 3.28049755
Iterate [5509]: time: 1032.0132, d_loss: 1.34253061, g_loss: 3.36567259
Iterate [5510]: time: 1032.1977, d_loss: 1.34100628, g_loss: 4.37752819
Iterate [5511]: time: 1032.3826, d_loss: 1.49703074, g_loss: 4.11676264
Iterate [5512]: time: 1032.5672, d_loss: 1.39300370, g_loss: 5.78826904
Iterate [5513]: time: 1032.7519, d_loss: 1.33233941, g_loss: 4.89151192
Iterate [5514]: time: 1032.9365, d_loss: 0.95914531, g_loss: 3.50826716
Iterate [5515]: time: 1033.1211, d_loss: 1.31555557, g_loss: 3.28491402
Iterate [5516]: time: 1033.3057, d_loss: 1.08572495, g_loss: 4.19661617
Iterate [5517]: time: 1033.4912, d_loss: 1.15240896, g_loss: 3.33869004
Iterate [5518]: time: 1033.6765, d_loss: 1.17876887, g_loss: 5.51307774
Iterate [5519]: time: 1033.8612, d_loss: 1.32849848, g_loss: 5.71428823
Iterate [5520]: time: 1034.0463, d_loss: 1.75635636, g_loss: 3.46904230
Iterate [5521]: time: 1034.2310, d_loss: 1.51306629, g_loss: 3.45565319
Iterate [5522]: time: 1034.4157, d_loss: 1.31170332, g_loss: 3.15219760
Iterate [5523]: time: 1034.6000, d_loss: 1.87390697, g_loss: 3.03592515
Iterate [5524]: time: 1034.7849, d_loss: 1.19072175, g_loss: 3.61972761
Iterate [5525]: time: 1034.9697, d_loss: 1.38640285, g_loss: 3.98320055
Iterate [5526]: time: 1035.1545, d_loss: 1.97948241, g_loss: 4.58506489
Iterate [5527]: time: 1035.3396, d_loss: 1.26300740, g_loss: 4.19664383
Iterate [5528]: time: 1035.5248, d_loss: 1.13624954, g_loss: 4.73873949
Iterate [5529]: time: 1035.7102, d_loss: 1.93137598, g_loss: 4.45184708
Iterate [5530]: time: 1035.8950, d_loss: 1.93248308, g_loss: 2.66760993
Iterate [5531]: time: 1036.0801, d_loss: 1.73941875, g_loss: 3.67103720
Iterate [5532]: time: 1036.2645, d_loss: 1.73094058, g_loss: 4.21250153
Iterate [5533]: time: 1036.4499, d_loss: 1.51506877, g_loss: 3.24588275
Iterate [5534]: time: 1036.6345, d_loss: 1.55334282, g_loss: 3.56981301
Iterate [5535]: time: 1036.8190, d_loss: 1.39369059, g_loss: 3.45184207
Iterate [5536]: time: 1037.0041, d_loss: 1.50722933, g_loss: 3.55383754
Iterate [5537]: time: 1037.1889, d_loss: 1.27788877, g_loss: 3.64011121
Iterate [5538]: time: 1037.3741, d_loss: 1.37260997, g_loss: 3.41911125
Iterate [5539]: time: 1037.5588, d_loss: 1.30655336, g_loss: 3.41980982
Iterate [5540]: time: 1037.7443, d_loss: 1.58397174, g_loss: 4.65105152
Iterate [5541]: time: 1037.9290, d_loss: 1.28799462, g_loss: 3.55885005
Iterate [5542]: time: 1038.1133, d_loss: 1.41122675, g_loss: 3.47937846
Iterate [5543]: time: 1038.2982, d_loss: 1.37974823, g_loss: 4.90267324
Iterate [5544]: time: 1038.4830, d_loss: 1.57591331, g_loss: 3.64332199
Iterate [5545]: time: 1038.6683, d_loss: 1.23837733, g_loss: 4.29758501
Iterate [5546]: time: 1038.8532, d_loss: 1.33823395, g_loss: 3.59124088
Iterate [5547]: time: 1039.0381, d_loss: 1.30128098, g_loss: 3.52430344
Iterate [5548]: time: 1039.2229, d_loss: 1.31995988, g_loss: 3.52147865
Iterate [5549]: time: 1039.4073, d_loss: 1.41804767, g_loss: 3.55908132
Iterate [5550]: time: 1039.5923, d_loss: 1.37879145, g_loss: 3.87735343
Iterate [5551]: time: 1039.7780, d_loss: 1.40768969, g_loss: 3.70127249
Iterate [5552]: time: 1039.9629, d_loss: 1.40897775, g_loss: 3.59018612
Iterate [5553]: time: 1040.1478, d_loss: 1.45839405, g_loss: 2.80489302
Iterate [5554]: time: 1040.3324, d_loss: 1.39614224, g_loss: 4.36097527
Iterate [5555]: time: 1040.5170, d_loss: 1.32440698, g_loss: 3.14269304
Iterate [5556]: time: 1040.7015, d_loss: 1.43067122, g_loss: 3.75247192
Iterate [5557]: time: 1040.8867, d_loss: 1.56377685, g_loss: 3.12840652
Iterate [5558]: time: 1041.0711, d_loss: 1.26969206, g_loss: 3.76012230
Iterate [5559]: time: 1041.2555, d_loss: 1.38901365, g_loss: 3.57392502
Iterate [5560]: time: 1041.4399, d_loss: 1.75503993, g_loss: 3.64582443
Iterate [5561]: time: 1041.6246, d_loss: 1.56971717, g_loss: 6.12728596
Iterate [5562]: time: 1041.8095, d_loss: 1.56597841, g_loss: 3.11899090
Iterate [5563]: time: 1041.9949, d_loss: 1.34647834, g_loss: 3.73704934
Iterate [5564]: time: 1042.1792, d_loss: 1.54168224, g_loss: 5.55227232
Iterate [5565]: time: 1042.3640, d_loss: 1.42904449, g_loss: 3.08393383
Iterate [5566]: time: 1042.5484, d_loss: 1.38629234, g_loss: 3.46008873
Iterate [5567]: time: 1042.7330, d_loss: 1.43067455, g_loss: 2.70303869
Iterate [5568]: time: 1042.9180, d_loss: 1.44477892, g_loss: 4.18826389
Iterate [5569]: time: 1043.1028, d_loss: 1.30364561, g_loss: 3.47997618
Iterate [5570]: time: 1043.2868, d_loss: 1.36171460, g_loss: 8.18335342
Iterate [5571]: time: 1043.4710, d_loss: 1.31845689, g_loss: 4.28360081
Iterate [5572]: time: 1043.6556, d_loss: 1.37050867, g_loss: 6.34932470
Iterate [5573]: time: 1043.8406, d_loss: 1.35762453, g_loss: 4.95744181
Iterate [5574]: time: 1044.0265, d_loss: 1.30570984, g_loss: 4.51108074
Iterate [5575]: time: 1044.2114, d_loss: 1.32459903, g_loss: 4.97434139
Iterate [5576]: time: 1044.3964, d_loss: 1.37658894, g_loss: 3.31952143
Iterate [5577]: time: 1044.5812, d_loss: 1.32184792, g_loss: 3.30335784
Iterate [5578]: time: 1044.7656, d_loss: 1.30393469, g_loss: 3.60260940
Iterate [5579]: time: 1044.9507, d_loss: 1.31685376, g_loss: 3.66425467
Iterate [5580]: time: 1045.1352, d_loss: 1.27852225, g_loss: 5.91409349
Iterate [5581]: time: 1045.3203, d_loss: 1.32493675, g_loss: 4.12846041
Iterate [5582]: time: 1045.5051, d_loss: 1.36037827, g_loss: 2.67249870
Iterate [5583]: time: 1045.6902, d_loss: 1.32185078, g_loss: 5.15048122
Iterate [5584]: time: 1045.8750, d_loss: 1.36126411, g_loss: 3.09737420
Iterate [5585]: time: 1046.0602, d_loss: 1.13108850, g_loss: 3.79517365
Iterate [5586]: time: 1046.2454, d_loss: 1.35563946, g_loss: 3.59501672
Iterate [5587]: time: 1046.4303, d_loss: 1.38360715, g_loss: 2.99100113
Iterate [5588]: time: 1046.6148, d_loss: 1.16593707, g_loss: 3.32113457
Iterate [5589]: time: 1046.7994, d_loss: 1.34978771, g_loss: 3.67199588
Iterate [5590]: time: 1046.9846, d_loss: 1.33113146, g_loss: 3.31226397
Iterate [5591]: time: 1047.1691, d_loss: 1.48648024, g_loss: 3.81041479
Iterate [5592]: time: 1047.3542, d_loss: 1.44091010, g_loss: 2.93560505
Iterate [5593]: time: 1047.5389, d_loss: 1.43815672, g_loss: 3.34251261
Iterate [5594]: time: 1047.7237, d_loss: 1.42724812, g_loss: 3.65021658
Iterate [5595]: time: 1047.9086, d_loss: 1.41039228, g_loss: 7.45577908
Iterate [5596]: time: 1048.0932, d_loss: 1.04585099, g_loss: 3.56410766
Iterate [5597]: time: 1048.2782, d_loss: 1.32669592, g_loss: 3.79742575
Iterate [5598]: time: 1048.4631, d_loss: 1.14062750, g_loss: 3.38658619
Iterate [5599]: time: 1048.6477, d_loss: 1.33655608, g_loss: 3.55928540
Iterate [5600]: time: 1048.8319, d_loss: 1.30484796, g_loss: 4.98283148
Iterate [5601]: time: 1049.0163, d_loss: 1.38035536, g_loss: 2.98179007
Iterate [5602]: time: 1049.2011, d_loss: 1.35768163, g_loss: 3.19028378
Iterate [5603]: time: 1049.3855, d_loss: 1.32992768, g_loss: 4.63676596
Iterate [5604]: time: 1049.5705, d_loss: 1.39017534, g_loss: 4.65670204
Iterate [5605]: time: 1049.7551, d_loss: 1.35146308, g_loss: 7.40919161
Iterate [5606]: time: 1049.9393, d_loss: 1.35005736, g_loss: 3.56374025
Iterate [5607]: time: 1050.1235, d_loss: 1.47441745, g_loss: 3.37180400
Iterate [5608]: time: 1050.3096, d_loss: 0.90934002, g_loss: 8.50666428
Iterate [5609]: time: 1050.4950, d_loss: 1.27999711, g_loss: 4.44211388
Iterate [5610]: time: 1050.6798, d_loss: 1.47836328, g_loss: 4.29126263
Iterate [5611]: time: 1050.8645, d_loss: 1.56629014, g_loss: 5.86805534
Iterate [5612]: time: 1051.0492, d_loss: 1.58006525, g_loss: 3.50098252
Iterate [5613]: time: 1051.2339, d_loss: 1.12023592, g_loss: 3.96079040
Iterate [5614]: time: 1051.4184, d_loss: 1.11988401, g_loss: 3.56489635
Iterate [5615]: time: 1051.6028, d_loss: 1.74698985, g_loss: 3.91928148
Iterate [5616]: time: 1051.7871, d_loss: 1.31666350, g_loss: 5.20718908
Iterate [5617]: time: 1051.9718, d_loss: 1.40404749, g_loss: 5.59935284
Iterate [5618]: time: 1052.1567, d_loss: 1.67035532, g_loss: 3.37052846
Iterate [5619]: time: 1052.3418, d_loss: 1.51518023, g_loss: 5.21841240
Iterate [5620]: time: 1052.5271, d_loss: 1.49454534, g_loss: 3.78288078
Iterate [5621]: time: 1052.7119, d_loss: 1.20956016, g_loss: 5.07036304
Iterate [5622]: time: 1052.8965, d_loss: 1.38321424, g_loss: 3.61099958
Iterate [5623]: time: 1053.0812, d_loss: 1.27624452, g_loss: 3.74916601
Iterate [5624]: time: 1053.2657, d_loss: 1.31425750, g_loss: 5.94286537
Iterate [5625]: time: 1053.4506, d_loss: 1.61055231, g_loss: 3.86307096
Iterate [5626]: time: 1053.6354, d_loss: 1.36064684, g_loss: 4.02453327
Iterate [5627]: time: 1053.8201, d_loss: 1.47261834, g_loss: 3.58446407
Iterate [5628]: time: 1054.0051, d_loss: 1.63685942, g_loss: 4.36451101
Iterate [5629]: time: 1054.1897, d_loss: 1.28557062, g_loss: 4.67032766
Iterate [5630]: time: 1054.3740, d_loss: 1.42728972, g_loss: 3.98697662
Iterate [5631]: time: 1054.5595, d_loss: 1.55626988, g_loss: 3.19892073
Iterate [5632]: time: 1054.7442, d_loss: 0.80481517, g_loss: 5.25016212
Iterate [5633]: time: 1054.9295, d_loss: 1.42461777, g_loss: 5.14723778
Iterate [5634]: time: 1055.1144, d_loss: 1.44935274, g_loss: 3.25300097
Iterate [5635]: time: 1055.2996, d_loss: 1.21657896, g_loss: 4.09934807
Iterate [5636]: time: 1055.4845, d_loss: 1.45533407, g_loss: 4.71396399
Iterate [5637]: time: 1055.6691, d_loss: 1.39662445, g_loss: 5.55027342
Iterate [5638]: time: 1055.8537, d_loss: 1.36607456, g_loss: 3.73281145
Iterate [5639]: time: 1056.0386, d_loss: 0.98638517, g_loss: 3.68919134
Iterate [5640]: time: 1056.2231, d_loss: 1.67361069, g_loss: 6.03933525
Iterate [5641]: time: 1056.4078, d_loss: 1.43994546, g_loss: 5.39290047
Iterate [5642]: time: 1056.5940, d_loss: 1.24858141, g_loss: 3.54396057
Iterate [5643]: time: 1056.7788, d_loss: 1.30705452, g_loss: 6.66064644
Iterate [5644]: time: 1056.9629, d_loss: 1.47824955, g_loss: 3.65935469
Iterate [5645]: time: 1057.1484, d_loss: 1.32129800, g_loss: 3.14867926
Iterate [5646]: time: 1057.3329, d_loss: 1.17229581, g_loss: 6.55797243
Iterate [5647]: time: 1057.5175, d_loss: 1.52394319, g_loss: 3.14473891
Iterate [5648]: time: 1057.7026, d_loss: 1.36746085, g_loss: 5.21972704
Iterate [5649]: time: 1057.8874, d_loss: 1.29749131, g_loss: 3.88497090
Iterate [5650]: time: 1058.0723, d_loss: 1.46220970, g_loss: 4.60545874
Iterate [5651]: time: 1058.2565, d_loss: 1.37429237, g_loss: 3.39999342
Iterate [5652]: time: 1058.4412, d_loss: 1.51615977, g_loss: 4.13565397
Iterate [5653]: time: 1058.6266, d_loss: 1.45319748, g_loss: 3.59787869
Iterate [5654]: time: 1058.8117, d_loss: 1.38541710, g_loss: 2.70529771
Iterate [5655]: time: 1058.9963, d_loss: 1.36360288, g_loss: 3.94513226
Iterate [5656]: time: 1059.1812, d_loss: 1.07670951, g_loss: 4.80563545
Iterate [5657]: time: 1059.3658, d_loss: 1.33853590, g_loss: 3.78870058
Iterate [5658]: time: 1059.5503, d_loss: 1.62438250, g_loss: 3.85033917
Iterate [5659]: time: 1059.7344, d_loss: 1.50012016, g_loss: 2.81566525
Iterate [5660]: time: 1059.9186, d_loss: 1.36663699, g_loss: 3.34316039
Iterate [5661]: time: 1060.1032, d_loss: 1.33081996, g_loss: 2.95307183
Iterate [5662]: time: 1060.2881, d_loss: 1.25279534, g_loss: 3.03975129
Iterate [5663]: time: 1060.4728, d_loss: 1.48961484, g_loss: 5.82234430
Iterate [5664]: time: 1060.6577, d_loss: 1.43363810, g_loss: 3.18038678
Iterate [5665]: time: 1060.8429, d_loss: 1.57459044, g_loss: 5.09198093
Iterate [5666]: time: 1061.0275, d_loss: 1.72558558, g_loss: 4.00378227
Iterate [5667]: time: 1061.2123, d_loss: 1.39544821, g_loss: 2.57505703
Iterate [5668]: time: 1061.3972, d_loss: 1.20895112, g_loss: 4.30096197
Iterate [5669]: time: 1061.5822, d_loss: 1.28923333, g_loss: 5.55548906
Iterate [5670]: time: 1061.7673, d_loss: 1.51122284, g_loss: 4.42538929
Iterate [5671]: time: 1061.9519, d_loss: 1.05771255, g_loss: 5.11218309
Iterate [5672]: time: 1062.1366, d_loss: 1.21973205, g_loss: 5.16814899
Iterate [5673]: time: 1062.3211, d_loss: 1.05808198, g_loss: 4.66763639
Iterate [5674]: time: 1062.5059, d_loss: 1.51897693, g_loss: 2.57544184
Iterate [5675]: time: 1062.6906, d_loss: 0.86733466, g_loss: 4.32493544
Iterate [5676]: time: 1062.8765, d_loss: 1.18603671, g_loss: 3.45545149
Iterate [5677]: time: 1063.0619, d_loss: 1.80070639, g_loss: 4.83700848
Iterate [5678]: time: 1063.2468, d_loss: 1.14939690, g_loss: 4.29472637
Iterate [5679]: time: 1063.4314, d_loss: 1.24701834, g_loss: 3.36995530
Iterate [5680]: time: 1063.6158, d_loss: 1.23034072, g_loss: 3.88669896
Iterate [5681]: time: 1063.8003, d_loss: 1.53138399, g_loss: 3.53814888
Iterate [5682]: time: 1063.9849, d_loss: 1.44839287, g_loss: 4.06282854
Iterate [5683]: time: 1064.1698, d_loss: 1.38989079, g_loss: 3.89257646
Iterate [5684]: time: 1064.3546, d_loss: 1.17921090, g_loss: 3.59304190
Iterate [5685]: time: 1064.5394, d_loss: 1.26533628, g_loss: 5.83613300
Iterate [5686]: time: 1064.7244, d_loss: 1.27041221, g_loss: 7.24652576
Iterate [5687]: time: 1064.9095, d_loss: 1.64779854, g_loss: 4.06796455
Iterate [5688]: time: 1065.0955, d_loss: 1.66823053, g_loss: 3.15026283
Iterate [5689]: time: 1065.2802, d_loss: 1.53522992, g_loss: 2.49145508
Iterate [5690]: time: 1065.4648, d_loss: 1.62757409, g_loss: 2.86488128
Iterate [5691]: time: 1065.6495, d_loss: 1.90765166, g_loss: 5.57725763
Iterate [5692]: time: 1065.8341, d_loss: 1.41998875, g_loss: 3.54659462
Iterate [5693]: time: 1066.0191, d_loss: 1.19914329, g_loss: 3.59269142
Iterate [5694]: time: 1066.2035, d_loss: 1.92731988, g_loss: 4.01946735
Iterate [5695]: time: 1066.3887, d_loss: 1.21448708, g_loss: 3.69825673
Iterate [5696]: time: 1066.5742, d_loss: 1.39891088, g_loss: 3.76661587
Iterate [5697]: time: 1066.7588, d_loss: 1.41474795, g_loss: 2.75976944
Iterate [5698]: time: 1066.9435, d_loss: 1.34941757, g_loss: 3.52978277
Iterate [5699]: time: 1067.1291, d_loss: 1.30160582, g_loss: 4.02813053
Iterate [5700]: time: 1067.3140, d_loss: 1.39465928, g_loss: 3.70117044
Iterate [5701]: time: 1067.4982, d_loss: 1.42812562, g_loss: 3.10299444
Iterate [5702]: time: 1067.6829, d_loss: 1.48897064, g_loss: 6.41254902
Iterate [5703]: time: 1067.8674, d_loss: 1.33057284, g_loss: 3.06689119
Iterate [5704]: time: 1068.0514, d_loss: 1.46877670, g_loss: 5.22176313
Iterate [5705]: time: 1068.2361, d_loss: 1.52063096, g_loss: 8.88575459
Iterate [5706]: time: 1068.4208, d_loss: 1.47267187, g_loss: 3.18833017
Iterate [5707]: time: 1068.6051, d_loss: 1.43354571, g_loss: 3.79588270
Iterate [5708]: time: 1068.7899, d_loss: 1.37975168, g_loss: 6.61853027
Iterate [5709]: time: 1068.9742, d_loss: 1.27858257, g_loss: 8.16988373
Iterate [5710]: time: 1069.1597, d_loss: 1.32340944, g_loss: 4.39684010
Iterate [5711]: time: 1069.3449, d_loss: 1.29330885, g_loss: 4.63423538
Iterate [5712]: time: 1069.5298, d_loss: 1.34414196, g_loss: 5.53509903
Iterate [5713]: time: 1069.7149, d_loss: 1.42217588, g_loss: 2.53189707
Iterate [5714]: time: 1069.8995, d_loss: 1.43048811, g_loss: 4.29654884
Iterate [5715]: time: 1070.0842, d_loss: 1.45181334, g_loss: 2.98216367
Iterate [5716]: time: 1070.2690, d_loss: 1.31307316, g_loss: 3.72363281
Iterate [5717]: time: 1070.4534, d_loss: 1.24756598, g_loss: 5.10330439
Iterate [5718]: time: 1070.6382, d_loss: 1.50637293, g_loss: 3.80434084
Iterate [5719]: time: 1070.8221, d_loss: 1.38717818, g_loss: 5.72663116
Iterate [5720]: time: 1071.0072, d_loss: 1.39729679, g_loss: 2.88194513
